16036	31.2513
16162	15.6273
16289	15.6177
16416	15.629
16544	15.6228
16672	15.6251
16801	15.6239
16930	31.249
17060	15.6296
17190	31.2519
17321	15.6365
17452	15.6228
17584	15.6262
17716	31.2723
17849	15.6764
17982	15.6233
18116	15.628
18250	15.6244
18385	15.6301
18520	31.257
18656	31.1367
18792	15.6257
18929	15.637
19066	31.2273
19204	31.2638
19342	31.2485
19481	15.6284
19620	15.6245
19760	31.2535
19900	15.625
20041	15.5937
20182	31.2541
20324	15.6228
20466	15.633
20609	15.625
20752	31.2519
20896	31.2444
21040	15.6302
21185	31.2427
21330	31.2484
21476	31.2467
21622	31.257
21769	15.624
21916	31.2524
22064	15.6262
22212	15.6245
22361	15.6541
22510	31.2717
22660	31.2535
22810	31.2387
22961	31.2507
23112	31.2809
23264	31.2234
23416	31.2598
23569	31.2478
23722	31.2484
23876	31.241
24030	15.6017
24185	31.2496
24340	31.2541
24496	31.2507
24652	31.2479
24809	15.6279
24966	31.2524
25124	46.8774
25282	31.2416
25441	31.2512
25600	31.2495
25760	31.249
25920	31.2707
26080	31.2324
26241	31.2519
26402	31.257
26564	31.249
26726	31.253
26889	31.2524
27052	31.2536
27216	31.2513
27380	31.2518
27545	46.8695
27710	31.2518
27876	31.2495
28042	31.2513
28209	31.2461
28376	31.2506
28544	46.8781
28712	46.8786
28881	46.8746
29050	31.2495
29220	46.8747
29390	31.253
29561	31.249
29732	46.8769
29904	46.8604
30076	46.8757
30249	31.2524
30422	46.8763
30596	31.2529
30770	46.8803
30945	46.8769
31120	46.8774
31296	31.2809
31472	31.2479
31649	46.874
31826	46.8775
32004	46.8763
32182	46.8792
32361	46.8923
32540	31.2559
32720	31.2467
32900	31.2512
33081	46.8809
33262	31.2501
33444	46.8741
33626	31.2512
33809	46.878
33992	46.8758
34176	31.2456
34360	31.2461
34545	31.2502
34730	46.882
34916	46.8769
35102	46.8769
35289	46.8752
35476	46.8735
35664	46.8814
35852	31.2553
36041	46.8877
36230	31.2558
36420	46.8592
36610	46.8752
36801	31.2559
36992	46.8741
37184	46.878
37376	46.8684
37569	46.8803
37762	31.2519
37956	46.8666
38150	46.8803
38345	46.8809
38540	46.8723
38736	46.8746
38932	46.8791
39129	62.5019
39326	46.8735
39524	62.5065
39722	62.4997
39921	46.8797
40120	62.5042
40320	62.5088
40520	46.8775
40721	46.8803
40922	62.502
41124	62.4969
41326	62.5008
41529	62.5065
41732	62.5003
41936	140.6312
42140	78.123
42345	62.5043
42550	78.1282
42756	93.7612
42962	46.878
43169	78.1293
43376	62.5071
43584	78.1282
43792	62.5105
44001	78.127
44210	78.1259
44420	62.5031
44630	78.1241
44841	62.5054
45052	62.5037
45264	46.874
45476	46.8797
45689	46.8764
45902	62.5019
46116	62.5031
46330	78.1299
46545	62.502
46760	46.878
46976	62.5031
47192	46.8734
47409	62.5065
47626	62.5059
47844	62.4957
48062	78.1288
48281	62.5019
48500	62.498
48720	62.4906
48940	62.5088
49161	62.5145
49382	46.8803
49604	78.1213
49826	62.5504
50049	62.4621
50272	62.5013
50496	78.1196
50720	62.5031
50945	78.1281
51170	78.1322
51396	62.4843
51622	62.5037
51849	62.4991
52076	78.1304
52304	62.4974
52532	78.1264
52761	78.1305
52990	78.1293
53220	78.1299
53450	78.1253
53681	78.1276
53912	78.1287
54144	62.4997
54376	62.4997
54609	109.3805
54842	78.1259
55076	78.1304
55310	62.5037
55545	62.4985
55780	78.1248
56016	93.7561
56252	140.6324
56489	78.1305
56726	109.3926
56964	78.1281
57202	112.0626
57441	87.1065
57680	92.1162
57920	76.098
58160	112.1402
58401	115.1412
58642	89.9806
58884	78.1094
59126	93.756
59369	93.752
59612	93.7481
59856	78.1282
60100	78.127
60345	93.7521
60590	78.1305
60836	78.1271
61082	78.1219
61329	78.1276
61576	78.1258
61824	93.7555
62072	78.1321
62321	78.1276
62570	78.1281
62820	78.1258
63070	93.7509
63321	156.258
63572	140.6347
63824	156.2557
64076	109.3766
64329	125.0045
64582	250.0084
64836	156.2564
65090	156.2557
65345	296.8899
65600	187.5058
65856	93.7537
66112	93.751
66369	93.7526
66626	78.1248
66884	140.6278
67142	125.0085
67401	93.7521
67660	109.3754
67920	93.7538
68180	109.3788
68441	93.7498
68702	93.7458
68964	93.7561
69226	93.7555
69489	93.7544
69752	93.7487
70016	93.7378
70280	109.3783
70545	93.7544
70810	93.7481
71076	140.6301
71342	93.751
71609	93.7516
71876	109.3788
72144	93.7521
72412	109.3794
72681	109.3778
72950	109.3783
73220	109.3783
73490	93.7533
73761	109.3777
74032	93.7521
74304	93.7492
74576	109.3777
74849	109.3805
75122	187.5071
75396	125.0034
75670	171.882
75945	140.6364
76220	176.7749
76496	198.2546
76772	181.205
77049	140.6318
77326	140.6324
77604	125.0045
77882	125.0039
78161	109.3788
78440	220.0033
78720	188.2409
79000	203.1315
79281	164.3008
79562	281.2574
79844	203.1327
80126	109.3805
80409	203.1315
80692	187.5104
80976	109.3652
81260	125.0056
81545	109.3771
81830	125.0028
82116	125.0056
82402	125.0039
82689	125.0051
82976	109.3783
83264	140.6296
83552	125.0068
83841	140.6358
84130	140.6319
84420	250.0079
84710	156.2438
85001	140.6341
85292	125.0085
85584	109.3783
85876	93.7538
86169	109.3823
86462	109.3835
86756	109.3811
87050	109.3789
87345	124.9749
87640	109.3783
87936	125.0011
88232	125.0056
88529	109.38
88826	109.3897
89124	93.7732
89422	109.3931
89721	109.3681
90020	109.3811
90320	109.3903
90620	109.388
90921	109.3868
91222	93.7458
91524	109.3789
91826	125.0119
92129	124.9886
92432	124.9971
92736	125.0056
93040	125.0027
93345	109.3794
93650	187.5053
93956	218.7565
94262	203.1338
94569	109.3851
94876	140.6268
95184	171.8791
95492	125.0039
95801	140.6324
96110	140.6329
96420	171.8848
96730	281.2666
97041	296.8898
97352	203.1343
97664	140.629
97976	156.2563
98289	125.0022
98602	140.6296
98916	125.0085
99230	125.0108
99545	140.6278
99860	109.3783
100176	125.0188
100492	125.0045
100809	125.0022
101126	125.0062
101444	140.6113
101762	156.2552
102081	125.0005
102400	140.6301
102720	140.6318
103040	140.6421
103360	140.6364
103681	124.9795
104002	140.6273
104324	140.6335
104646	156.2472
104969	156.2591
105292	187.5047
105616	140.633
105940	140.6301
106265	140.6279
106590	140.625
106916	125.0062
107242	125.0028
107569	125.0569
107896	156.2552
108224	125.0039
108552	125.0057
108881	124.993
109210	125.0193
109540	140.6301
109870	140.6067
110201	140.6296
110532	140.629
110864	125.0067
111196	140.6341
111529	156.258
111862	140.6153
112196	140.6318
112530	140.6239
112865	156.2574
113200	140.6245
113536	140.6574
113872	140.6284
114209	140.6318
114546	140.6307
114884	125.0022
115222	140.6324
115561	140.6324
115900	140.5999
116240	140.6278
116580	156.2466
116921	156.2534
117262	156.2535
117604	140.633
117946	140.6318
118289	156.2563
118632	156.2557
118976	156.2581
119320	171.8814
119665	171.8831
120010	171.8785
120356	156.2575
120702	156.258
121049	156.2552
121396	171.8791
121744	171.8808
122092	171.8848
122441	171.8808
122790	171.8762
123140	187.5064
123490	156.2591
123841	171.8825
124192	171.8825
124544	156.2564
124896	171.8785
125249	140.6324
125602	171.8814
125956	187.5184
126310	171.8831
126665	171.8814
127020	171.8774
127376	218.7543
127732	203.132
128089	187.507
128446	187.5093
128804	187.5065
129162	218.7628
129521	218.7645
129880	203.1355
130240	203.131
130600	218.7612
130961	218.7577
131322	218.7572
131684	250.0159
132046	203.1333
132409	203.1366
132772	187.5099
133136	218.7606
133500	234.3885
133865	203.1355
134230	203.1332
134596	203.1332
134962	265.6335
135329	234.3828
135696	265.6414
136064	187.5121
136432	218.7606
136801	234.3788
137170	265.6368
137540	281.2602
137910	234.3834
138281	218.752
138652	218.7645
139024	234.3822
139396	265.6369
139769	218.7629
140142	203.1315
140516	187.5093
140890	281.2563
141265	265.629
141640	312.5132
142016	265.6329
142392	250.0096
142769	281.2603
143146	218.7617
143524	312.5103
143902	281.2637
144281	265.6375
144660	234.3851
145040	281.2676
145420	218.7423
145801	265.6386
146182	265.6352
146564	281.2596
146946	234.3748
147329	328.1423
147712	203.1332
148096	187.5178
148480	250.0118
148865	218.756
149250	234.3822
149636	250.0056
150022	218.7583
150409	250.0129
150796	234.3891
151184	250.0073
151572	218.7531
151961	218.7662
152350	203.1286
152740	187.5099
153130	234.3868
153521	218.7594
153912	218.764
154304	203.1292
154696	203.1343
155089	203.1275
155482	218.7651
155876	484.3906
156270	390.6442
156665	250.0135
157060	218.7611
157456	250.0175
157852	265.6363
158249	234.3856
158646	281.2654
159044	234.3765
159442	218.7588
159841	249.9976
160240	265.6329
160640	234.3873
161040	234.3851
161441	250.0095
161842	296.8836
162244	359.3901
162646	390.6391
163049	328.136
163452	296.8898
163856	328.1417
164260	250.0158
164665	250.0084
165070	281.263
165476	234.3885
165882	250.0135
166289	281.2637
166696	250.0044
167104	281.2642
167512	250.0112
167921	234.3839
168330	250.0175
168740	234.3702
169150	234.3964
169561	265.6215
169972	234.3856
170384	250.0124
170796	234.3765
171209	234.3868
171622	234.3833
172036	265.6397
172450	265.6335
172865	265.6397
173280	234.3845
173696	234.3805
174112	265.6409
174529	296.8899
174946	281.2619
175364	281.2631
175782	359.3867
176201	359.3855
176620	281.2602
177040	250.0044
177460	312.516
177881	265.638
178302	312.5143
178724	265.6391
179146	296.8876
179569	375.0129
179992	359.3873
180416	281.2613
180840	281.2568
181265	281.2642
181690	343.7611
182116	281.2654
182542	296.8842
182969	421.8944
183396	296.8864
183824	296.8882
184252	312.511
184681	359.3918
185110	328.1377
185540	296.8853
185970	281.2614
186401	296.883
186832	312.5115
187264	281.262
187696	296.8882
188129	312.5149
188562	312.5029
188996	250.0084
189430	265.6426
189865	296.8831
190300	328.1394
190736	296.8938
191172	281.2636
191609	359.3913
192046	296.8876
192484	281.2563
192922	359.3901
193361	328.1377
193800	406.2625
194240	343.765
194680	281.2643
195121	312.5092
195562	343.7633
196004	312.5144
196446	406.2573
196889	296.8899
197332	296.891
197776	343.7644
198220	375.0174
198665	375.0237
199110	359.3901
199556	359.3913
200002	375.0123
200449	390.6397
200896	328.1389
201344	484.39
201792	296.8876
202241	421.8938
202690	369.6163
203140	356.4533
203590	324.4152
204041	406.3907
204492	343.7582
204944	328.1468
205396	343.761
205849	328.136
206302	359.3884
206756	343.7685
207210	375.0175
207665	375.0112
208120	359.3867
208576	406.2641
209032	390.6379
209489	328.1382
209946	375.0186
210404	421.8863
210862	453.1399
211321	296.8904
211780	375.0118
212240	296.8859
212700	296.8859
213161	281.2608
213622	312.5143
214084	328.1389
214546	312.5183
215009	328.1474
215472	343.7661
215936	359.3884
216400	296.8847
216865	296.8927
217330	312.5138
217796	312.5121
218262	312.5189
218729	296.8893
219196	296.8898
219664	281.2836
220132	328.1383
220601	296.8847
221070	390.6465
221540	343.7764
222010	375.0174
222481	312.5166
222952	359.3879
223424	375.018
223896	343.7645
224369	359.3906
224842	343.7645
225316	343.7497
225790	328.1485
226265	296.8904
226740	296.8939
227216	312.5047
227692	312.5035
228169	312.5172
228646	281.2591
229124	281.2334
229602	265.6403
230081	281.2443
230560	265.6449
231040	281.3076
231520	296.8078
232001	296.8984
232482	281.271
232964	281.2693
233446	296.9103
233929	296.8807
234412	296.8859
234896	296.8824
235380	296.8881
235865	296.9064
236350	328.1428
236836	296.8944
237322	328.157
237809	296.8995
238296	312.5116
238784	328.1582
239272	343.7645
239761	375.0141
240250	375.0163
240740	375.0055
241230	312.4973
241721	312.5525
242212	328.1303
242704	328.1366
243196	296.8842
243689	312.5428
244182	296.8699
244676	328.1422
245170	328.14
245665	328.1582
246160	281.2818
246656	328.1218
247152	343.7229
247649	437.5172
248146	375.0169
248644	343.7662
249142	578.1506
249641	437.5171
250140	468.7695
250640	453.1473
251140	421.8932
251641	375.0123
252142	421.8961
252644	359.3964
253146	390.6391
253649	343.7628
254152	343.7634
254656	359.3872
255160	359.3861
255665	390.6357
256170	421.8909
256676	359.385
257182	359.4004
257689	359.3936
258196	375.0197
258704	375.0209
259212	375.0152
259721	390.6419
260230	406.267
260740	375.0214
261250	359.3878
261761	359.3849
262272	375.0123
262784	390.6351
263296	390.6419
263809	343.7628
264322	359.3946
264836	390.6522
265350	328.1365
265865	343.7633
266380	328.0961
266896	359.3907
267412	390.6294
267929	484.394
268446	531.2669
268964	500.0265
269482	468.7679
270001	421.8921
270520	406.2545
271040	375.0243
271560	390.6436
272081	421.9017
272602	375.0135
273124	390.6402
273646	390.6374
274169	351.8169
274692	375.0157
275216	375.0129
275740	390.6402
276265	421.9046
276790	406.2665
277316	453.1433
277842	390.6368
278369	343.7605
278896	359.4032
279424	343.7576
279952	359.41
280481	359.3998
281010	359.3947
281540	375.0152
282070	390.6379
282601	375.0141
283132	374.9987
283664	593.7666
284196	406.2619
284729	390.6459
285262	437.516
285796	421.8926
286330	562.5228
286865	593.7752
287400	515.6492
287936	437.5234
288472	453.1439
289009	484.3929
289546	453.1428
290084	562.5216
290622	468.7712
291161	484.3923
291700	437.5166
292240	437.5251
292780	421.8921
293321	421.8967
293862	437.5183
294404	437.5142
294946	406.2722
295489	453.149
296032	453.1393
296576	444.1103
297120	430.5519
297665	413.5297
298210	425.5496
298756	401.5097
299302	429.5513
299849	418.5365
300396	436.5598
300944	432.5525
301492	441.5638
302041	420.5394
302590	447.5707
303140	448.5838
303690	398.5143
304241	389.5007
304792	406.5211
305344	414.5354
305896	395.5103
306449	428.5559
307002	395.5046
307556	380.4989
308110	383.5006
308665	390.5035
309220	382.5024
309776	378.4836
310332	384.4733
310889	415.5274
311446	422.5559
312004	410.5263
312562	405.5269
313121	419.5223
313680	433.5536
314240	438.5536
314800	450.5696
315361	474.6037
315922	433.5673
316484	411.5183
317046	422.5337
317609	451.5855
318172	413.5354
318736	415.5234
319300	423.5445
319865	493.6265
320430	780.5665
320996	671.9016
321562	687.529
322129	765.6537
322696	593.447
323264	692.8885
323832	531.2698
324401	578.1473
324970	562.5233
325540	484.3906
326110	625.0258
326681	625.0258
327252	562.5244
327824	687.5312
328396	562.5188
328969	578.1489
329542	552.2333
330116	629.1506
330690	578.1501
331265	609.4036
331840	812.5352
332416	593.7752
332992	593.7632
333569	609.4019
334146	625.031
334724	578.1529
335302	671.9039
335881	656.2817
336460	515.6475
337040	500.0191
337620	500.0236
338201	562.5261
338782	546.9022
339364	640.6424
339946	578.1507
340529	656.2783
341112	593.7706
341696	687.5239
342280	578.1467
342865	539.3404
343450	578.1506
344036	531.2715
344622	531.2749
345209	531.2727
345796	515.6425
346384	500.0203
346972	546.8908
347561	515.6504
348150	500.027
348740	500.026
349330	531.2726
349921	765.6548
350512	531.2738
351104	777.9374
351696	831.6719
352289	618.1814
352882	731.9409
353476	578.7399
354070	603.4373
354665	546.8988
355260	671.9022
355856	640.6543
356452	625.0231
357049	562.5176
357646	609.4014
358244	578.1501
358842	531.2834
359441	500.0328
360040	531.2687
360640	515.6447
361240	546.9005
361841	578.1535
362442	546.8994
363044	578.162
363646	625.0207
364249	546.8994
364852	609.4037
365456	625.0287
366060	515.6379
366665	437.5166
367270	468.7291
367876	468.7872
368482	437.5137
369089	468.7747
369696	453.1473
370304	515.6584
370912	531.2783
371521	500.0219
372130	546.8828
372740	609.3996
373350	593.7832
373961	609.4059
374572	580.5017
375184	698.382
375796	515.6481
376409	546.8966
377022	1203.1759
